"id","likeCount","tmdbId","adult","backdropPath","firstAirDate","inProduction","lastAirDate","posterPath","status","tagline","voteCount","titleTranslations","overviewTranslations","title","overview","popularity","voteAverage","releaseDate"
2719,0,45693,False,"/ezAJVvGEN79LLQ7OJTitehcpo5Q.jpg","2009-02-04",False,"2009-04-23","/1PtCWEsVVciYftzZjkZu5bGnq5P.jpg","Ended","",1,"{""en"": ""Again, My Love"", ""kr"": ""Again, My Love"", ""vn"": ""Again, My Love""}","{""en"": ""A drama about romance and family surrounding a middle-aged group of people."", ""kr"": ""중년 드라마를 표방하며 이들의 로맨스와 가족에 관한 이야기를 담은 드라마"", ""vn"": ""A drama about romance and family surrounding a middle-aged group of people.""}","Again, My Love","A drama about romance and family surrounding a middle-aged group of people.","35.953","4","2009-02-04 00:00:00"
2720,0,61158,False,"/kSJDfHuE5Gr7d5eTtp4Uosof5Gz.jpg","2014-08-17",False,"2014-11-02","/mfSBi3cRaddM4o2WWnyZRfhbMIN.jpg","Ended","",8,"{""en"": ""The Three Musketeers"", ""kr"": ""삼총사"", ""vn"": ""The Three Musketeers""}","{""en"": ""Set in the Joseon Dynasty period, this drama series follows the Crown Prince Sohyeon, his warriors Heo Seung-Po and An Min-Seo, and a Park Dal-Hyang who is preparing for his military examination."", ""kr"": ""조선 인조시대를 배경으로 강원도 무인이자 가난한 집안의 양반 출신으로 한양에 올라와 무과에 도전하는 '박달향'이 자칭 \""삼총사\""인 '소현세자'와 그의 호위무사 '허승포', '안민서'를 만나, 조선과 명청 교체기의 혼란했던 중국을 오가며 펼치는 호쾌한 액션 로맨스 활극"", ""vn"": ""Set in the Joseon Dynasty period, this drama series follows the Crown Prince Sohyeon, his warriors Heo Seung-Po and An Min-Seo, and a Park Dal-Hyang who is preparing for his military examination.""}","The Three Musketeers","Set in the Joseon Dynasty period, this drama series follows the Crown Prince Sohyeon, his warriors Heo Seung-Po and An Min-Seo, and a Park Dal-Hyang who is preparing for his military examination.","34.799","4.2","2014-08-17 00:00:00"
2721,0,64840,False,"/5faddxnOVUIRoAK3TqXtZwszYEA.jpg","2016-01-22",True,"2016-03-12","/4MzvA9GpzztBTFWw5nHENj7hU9a.jpg","Returning Series","There are those who are born monsters, but there are also those who are made into monsters by people.",139,"{""en"": ""Signal"", ""kr"": ""시그널"", ""vn"": ""Dấu Vết""}","{""en"": "" Detectives from the present and a detective from the past communicate via walkie-talkie to solve a long-time unsolved case."", ""kr"": ""현재의 형사들과 과거의 형사가 낡은 무전기로 교감을 나누며 장기 미제사건을 다시 파헤친다. 본의 아니게 연예인 스토킹 혐의로 경찰조사를 받게 된 해영은, 그날 밤 경찰서 한 구석에서 낡은 무전기 하나를 발견한다. 무전기를 통해 해영에게 말을 건네는 이재한이라는 이름의 형사. 놀랍게도 그 사람은 15년 동안 미제로 남아있던 김윤정 유괴사건에 대한 단서를 가르쳐주는데..."", ""vn"": ""Dấu Vết 2016 sẽ kể câu chuyện về thám tử từ hiện tại và một thám tử từ quá khứ thông qua máy bộ đàm để giải quyết một trường hợp chưa được giải quyết trong thời gian dài. “Signal” được đạo diễn bởi PD Kim Won Seok, người đã chỉ đạo drama “Misaeng” đã gây cơn sốt lớn vào cuối năm ngoái. Biên kịch của phim là tác giả Kim Eun Hee, đã từng viết kịch bản cho những phim như “Sign”, “Ghost”, “Three Days”""}","Signal"," Detectives from the present and a detective from the past communicate via walkie-talkie to solve a long-time unsolved case.","40.424","8.1","2016-01-22 00:00:00"
2722,0,223329,False,"/tYEglssQT3HMngKm5bQA5mw4n0u.jpg","2024-06-28",False,"2024-06-28","/dMNPN1cxX0CuL9POyT5xoiTk10h.jpg","Ended","That day, the president's heart stopped.",20,"{""en"": ""The Whirlwind"", ""kr"": ""The Whirlwind"", ""vn"": ""Cơn lốc""}","{""en"": ""A whirlwind power clash between the prime minister and deputy prime minister unravels the day the president suffers an assassination attempt."", ""kr"": ""그날, 대통령의 심장이 멈췄다. 세상을 뒤엎고자 대통령 시해를 결심한 국무총리와 그를 막아 권력을 손에 쥐려는 경제 부총리. 극단으로 치닫는 두 사람의 정치적 욕망이 거센 바람, 돌풍을 일으킨다."", ""vn"": ""Cuộc xung đột quyền lực gay gắt giữa thủ tướng và phó thủ tướng nổ ra vào ngày tổng thống bị ám sát.""}","The Whirlwind","A whirlwind power clash between the prime minister and deputy prime minister unravels the day the president suffers an assassination attempt.","36.576","7.2","2024-06-28 00:00:00"
2723,0,3215,False,"/3Ujyp6wzwcfPp76K7XqP5CYYxPE.jpg","2007-07-02",False,"2007-08-27","/6tKNlAXwKfRzLeuBOomr1N9gRsU.jpg","Ended","A space of verdant youthful love and dreams",239,"{""en"": ""Coffee Prince"", ""kr"": ""커피프린스 1호점"", ""vn"": ""Tiệm Cà Phê Hoàng Tử""}","{""en"": ""Han Kyul gives his family's café a new spin, hiring only good-looking men to work there -- plus an androgynous-looking girl he mistakes for a man."", ""kr"": ""버스를 타고 가다 보면 높은 빌딩 앞을 지나가는 사람들이 매우 작고 초라해 보인다. 하지만 그 빌딩을 만든 것도, 그 빌딩 속에서 꿈과 희망을 이뤄 가는 것도 사람들이 아닌가? 자칫 삭막해 보이기 쉬운 도시. 그 도시를 풍요롭게 하고 따뜻하게 하는 건 꿈과 희망을 향해 가는 사람의 땀과 웃음일 것이다. 작은 바늘 땀 하나하나가 커다란 작품을 이루는 십자수처럼 사람들의 행생한 삶이 도시 곳곳을 알알이 채우고 있다. 결코 평범하지 않고 그 누구도 소흘히 할 수 없는 우리네 굴곡진 삶. 그중에서도 초록빛 청춘들의 사랑과 꿈을 그리는 희망찬 이야기다."", ""vn"": ""Câu chuyện cổ tích thời hiện đại hài hước nhưng không kém phần lãng mạn, xoay quanh hai nhân vật là Go Eun Chae-một cô gái ngỗ nghịch giỏi võ có bề ngoài giống hệt con trai và có thể làm tất cả mọi việc để lo cho gia đình, trong khi Choi Han Kyun-là con cưng trong một gia đình giàu sang, có một tiệm cà phê riêng và không bao giờ tin vào một tình yêu đích thực…""}","Coffee Prince","Han Kyul gives his family's café a new spin, hiring only good-looking men to work there -- plus an androgynous-looking girl he mistakes for a man.","51.847","8.1","2007-07-02 00:00:00"
2724,1,226103,False,"/xFkF85Xk3lkogswWPBYbPgXxutx.jpg","2025-01-06",True,NULL,"/hoTFlJ9JY2SJAeL4wTBNZTplpa4.jpg","Returning Series","",0,"{""en"": ""The Queen Who Crowns"", ""kr"": ""The Queen Who Crowns"", ""vn"": ""The Queen Who Crowns""}","{""en"": ""A woman from a prestigious family helps her husband become king, but their relationship deteriorates as he takes many concubines. Tensions rise as the king seeks to control her and her family."", ""kr"": ""남편 태종 이방원과 함께 권력을 쟁취한 원경왕후. 왕과 왕비, 남편과 아내, 그 사이 감춰진 뜨거운 이야기"", ""vn"": ""A woman from a prestigious family helps her husband become king, but their relationship deteriorates as he takes many concubines. Tensions rise as the king seeks to control her and her family.""}","The Queen Who Crowns","A woman from a prestigious family helps her husband become king, but their relationship deteriorates as he takes many concubines. Tensions rise as the king seeks to control her and her family.","54.508","0","2025-01-06 00:00:00"
2725,0,57556,False,"/xkP10YskTm18pOUTLWp7L5cAQHk.jpg","2013-08-19",False,"2013-08-19","/27OQipKiN231YjtJOBw2JIujFbi.jpg","Ended","",2,"{""en"": ""Ruby Ring"", ""kr"": ""Ruby Ring"", ""vn"": ""Ruby Ring""}","{""en"": ""Ruby Ring is a 2013 South Korean television daily drama series starring Lee So-yeon, Im Jung-eun, Kim Suk-hoon and Park Kwang-hyun. It airs on KBS2 on Mondays to Fridays at 19:45 beginning August 19, 2013."", ""kr"": ""Ruby Ring is a 2013 South Korean television daily drama series starring Lee So-yeon, Im Jung-eun, Kim Suk-hoon and Park Kwang-hyun. It airs on KBS2 on Mondays to Fridays at 19:45 beginning August 19, 2013."", ""vn"": ""Ruby Ring is a 2013 South Korean television daily drama series starring Lee So-yeon, Im Jung-eun, Kim Suk-hoon and Park Kwang-hyun. It airs on KBS2 on Mondays to Fridays at 19:45 beginning August 19, 2013.""}","Ruby Ring","Ruby Ring is a 2013 South Korean television daily drama series starring Lee So-yeon, Im Jung-eun, Kim Suk-hoon and Park Kwang-hyun. It airs on KBS2 on Mondays to Fridays at 19:45 beginning August 19, 2013.","29.89","5.5","2013-08-19 00:00:00"
2726,0,66434,False,"/YV4J9zwuaFsGVMp7nGDL43MUFO.jpg","2016-05-13",False,"2016-07-02","/bTQk4YZMESbHs3NlhBPBpcQp1Tn.jpg","Ended","A story of today, the youngest day of their lives.",12,"{""en"": ""Dear My Friends"", ""kr"": ""디어 마이 프렌즈"", ""vn"": ""Tình Bạn Tuổi Xế Chiều""}","{""en"": ""Life is ever-delightful — and ever-challenging — for a group of friends in their twilight years as they rediscover themselves through love and family."", ""kr"": ""\""끝나지 않았다. 여전히 살아있다\""고 외치는 '황혼 청춘'들의 인생 찬가를 그린 드라마. 엄마 난희의 동문회에 끌려온 완. 예상처럼 꼰대들 동문회는 두서 없고 정신 없었다. 일장 연설하며 석균 아저씨, 남편 흉보는 정아 이모, 맞장구 치는 희자 이모, 귀 먹은 할머니에 불난 데 기름 붓는 충남이모까지 아주 개판이 따로 없다. 하지만 무엇보다 영원 이모와 부딪힌 엄마 때문에 동문회는 깽판이 나는데..."", ""vn"": ""Bộ phim mô tả những câu chuyện cuộc sống của những người thân trong những năm cuối đời của họ, những người nói lên tiếng nói của họ như là \""Đó không phải là kết thúc, chúng tôi vẫn còn sống\""""}","Dear My Friends","Life is ever-delightful — and ever-challenging — for a group of friends in their twilight years as they rediscover themselves through love and family.","40.691","7.6","2016-05-13 00:00:00"
2727,0,214422,False,"/c2FrYxvftReeWklixFWPvsbQQ12.jpg","2023-03-25",False,"2023-09-10","/phV9ZfUD6tQM4bIZ2kqCIDoEU9J.jpg","Ended","",17,"{""en"": ""The Real Has Come!"", ""kr"": ""진짜가 나타났다!"", ""vn"": ""The Real Has Come!""}","{""en"": ""A successful lecturer facing single motherhood devises a fake romance with a marriage-averse doctor — but keeping up the act proves harder than it seems."", ""kr"": ""배 속 아기 ‘진짜’를 둘러싼 미혼모와 비혼남의 가짜 계약 로맨스와 임신-출산-육아를 통해 ‘애벤져스’로 거듭나는 이들 가족의 좌충우돌 성장기 드라마."", ""vn"": ""A successful lecturer facing single motherhood devises a fake romance with a marriage-averse doctor — but keeping up the act proves harder than it seems.""}","The Real Has Come!","A successful lecturer facing single motherhood devises a fake romance with a marriage-averse doctor — but keeping up the act proves harder than it seems.","40.626","7.4","2023-03-25 00:00:00"
2728,0,64292,False,"/qkzhARUY1IVNqbCkxEGvxCFqYFn.jpg","2015-10-26",False,"2015-10-30","/mhH4d0D08EICgvC3WJiNHHyQekA.jpg","Ended","",14,"{""en"": ""Falling for Challenge"", ""kr"": ""Falling for Challenge"", ""vn"": ""Falling for Challenge""}","{""en"": ""Na Do Jeon works as a clown part-time due to his love of making others happy with laughter. Ban Ha Na is the female lead that aspires to start her own food truck business. The two meet at a common interest club called \""One Plus\"" where the story will unfold."", ""kr"": ""Na Do Jeon works as a clown part-time due to his love of making others happy with laughter. Ban Ha Na is the female lead that aspires to start her own food truck business. The two meet at a common interest club called \""One Plus\"" where the story will unfold."", ""vn"": ""Na Do Jeon works as a clown part-time due to his love of making others happy with laughter. Ban Ha Na is the female lead that aspires to start her own food truck business. The two meet at a common interest club called \""One Plus\"" where the story will unfold.""}","Falling for Challenge","Na Do Jeon works as a clown part-time due to his love of making others happy with laughter. Ban Ha Na is the female lead that aspires to start her own food truck business. The two meet at a common interest club called ""One Plus"" where the story will unfold.","40.498","3.857","2015-10-26 00:00:00"
2729,0,134864,False,NULL,"1991-07-07",False,"2007-03-10","/u93t32JtNJlyQu3UNQS2GI9kCA6.jpg","Ended","",1,"{""en"": ""MBC Bests Theater"", ""kr"": ""MBC Bests Theater"", ""vn"": ""MBC Bests Theater""}","{""en"": """", ""kr"": ""1991년부터 2007년까지 매주 단막극을 선보였던 프로그램.\n\n지금 사랑하는 사람이 있다면, 그의 마음을 몰라 고민이 되거나, 혹은 그의 마음을 100% 알기 때문에 연애에 탄력을 잃었다고 생각하는 사람은 이 드라마와 함께 진실한 사랑찾기 여행을 떠나십시오"", ""vn"": """"}","MBC Bests Theater","","32.849","7","1991-07-07 00:00:00"
2730,0,46561,False,"/2KTJzp5C7qIIhhK4oOdW5zYXi9.jpg","2008-05-14",False,"2008-07-03","/tTG3VudZQ6gHcVXxk5c6ksWykKL.jpg","Ended","",2,"{""en"": ""Spotlight"", ""kr"": ""스포트라이트"", ""vn"": ""Spotlight""}","{""en"": ""What does it take to succeed in the tough world of broadcast news? Seo Woo Jin  joins the bustling city desk of a major broadcast network, along with the other new reporters, Lee Sun Chul and Yang Myung Eun. Serving as their mentor and trainer is Oh Tae Suk, the veteran journalist who chases down every lead until he gets the story. When Tae Suk sees potential in Woo Jin, he takes a special interest in her career development. As they work closely to exposes the injustices in society, will their relationship deepen into something more?"", ""kr"": ""인권이 먼저인가? 아니면 시청자의 알 권리가 먼저인가?\n\n드라마 스포트라이트는 이런한 질문을 스스로에게 끊임없이 던지고 답변해나가는 기자들의 모습을 통해 이 시대가 원하는 진정한 기자상이란 무엇인가, 진정한 저널리즘이란 무엇인가에 대한 진지한 문제에 접근하고자 한다."", ""vn"": ""What does it take to succeed in the tough world of broadcast news? Seo Woo Jin  joins the bustling city desk of a major broadcast network, along with the other new reporters, Lee Sun Chul and Yang Myung Eun. Serving as their mentor and trainer is Oh Tae Suk, the veteran journalist who chases down every lead until he gets the story. When Tae Suk sees potential in Woo Jin, he takes a special interest in her career development. As they work closely to exposes the injustices in society, will their relationship deepen into something more?""}","Spotlight","What does it take to succeed in the tough world of broadcast news? Seo Woo Jin  joins the bustling city desk of a major broadcast network, along with the other new reporters, Lee Sun Chul and Yang Myung Eun. Serving as their mentor and trainer is Oh Tae Suk, the veteran journalist who chases down every lead until he gets the story. When Tae Suk sees potential in Woo Jin, he takes a special interest in her career development. As they work closely to exposes the injustices in society, will their relationship deepen into something more?","54.257","6","2008-05-14 00:00:00"
2731,0,201019,False,"/A09zpl9P997q9Q6fDvLqch3RlC4.jpg","2023-05-06",False,"2023-06-11","/hwntWLbs4SQqoHmF3pdod4VRCIx.jpg","Ended","The days of protecting are over! It's time to hunt.",61,"{""en"": ""Tale of the Nine Tailed 1938"", ""kr"": ""구미호뎐1938"", ""vn"": ""Bạn Trai Tôi Là Hồ Ly 2""}","{""en"": ""A K-fantasy action unfolds as the Nine-tailed fox makes a crash landing in the year 1938, an era of chaos, and he struggles to return to the present."", ""kr"": ""이연이 산신이 된 과정을 비롯해 전 시즌에서 못다한 이랑의 이야기 등을 설화에 녹인 드라마. 드라마 \""구미호뎐\""의 프리퀄 작품."", ""vn"": ""Lấy bối cảnh vào năm 1930, kể về quá trình Lee Yeon (Lee Dong Wook) trở thành người thống trị ngọn núi và câu chuyện về Lee Rang (Kim Bum) không được tiết lộ trong phần trước. Kim Soyeon sẽ vào vai Ryu Hongju, người được đồn đại là trẻ mãi không già. Ryu Hongju là chủ của một nhà hàng sang trọng ở Gyeongseong (tên cũ của thành phố Seoul) và là người từng là người cai quản ngọn núi phía tây. Ryu Hongju và Lee Yeon là 2 trong 4 chúa sơn lâm trên Bán đảo Triều Tiên!!""}","Tale of the Nine Tailed 1938","A K-fantasy action unfolds as the Nine-tailed fox makes a crash landing in the year 1938, an era of chaos, and he struggles to return to the present.","37.138","8.1","2023-05-06 00:00:00"
2732,0,255086,False,"/hxq5d1mHRPyYt8VDp14PQx5gdCh.jpg","2024-10-12",False,"2024-11-17","/vQfZZT645qUQang5OB56hRZ6Rir.jpg","Ended","",19,"{""en"": ""A Virtuous Business"", ""kr"": ""정숙한 세일즈"", ""vn"": ""Người Bán Hàng Cần Mẫn""}","{""en"": ""In search of purpose, opportunity and independence, four rural women start an adult products business in 1992 — embarking on a journey of self-discovery."", ""kr"": ""'여성은 28~35세 정년 퇴임'이 자연스럽게 받아들여지던 1990년대 전라도 시골 마을에서 성인 용품을 방문 판매하는 사원들의 이야기"", ""vn"": ""Tìm kiếm mục đích, cơ hội và sự độc lập, bốn người phụ nữ nông thôn khởi nghiệp kinh doanh sản phẩm dành cho người lớn vào năm 1992 – và hành trình khám phá bản thân mở ra từ đây.""}","A Virtuous Business","In search of purpose, opportunity and independence, four rural women start an adult products business in 1992 — embarking on a journey of self-discovery.","37.481","7.6","2024-10-12 00:00:00"
2733,0,95621,False,"/6Q3REkig03waSIOSs6WTBRKFcbL.jpg","2019-07-03",False,"2019-09-04","/iup7KhdCuU8wgMZhz6MZr5VdWXE.jpg","Ended","",0,"{""en"": ""I Have Three Boyfriends"", ""kr"": ""I Have Three Boyfriends"", ""vn"": ""I Have Three Boyfriends""}","{""en"": ""The amnesia that came with the accident, and the three boyfriends that appeared in front of you. A triple romance story with three men. When I opened my eyes, I saw three boyfriends"", ""kr"": ""The amnesia that came with the accident, and the three boyfriends that appeared in front of you. A triple romance story with three men. When I opened my eyes, I saw three boyfriends"", ""vn"": ""The amnesia that came with the accident, and the three boyfriends that appeared in front of you. A triple romance story with three men. When I opened my eyes, I saw three boyfriends""}","I Have Three Boyfriends","The amnesia that came with the accident, and the three boyfriends that appeared in front of you. A triple romance story with three men. When I opened my eyes, I saw three boyfriends","40.753","3","2019-07-03 00:00:00"
2734,0,131028,False,"/8NMOaMMtxSypZsMnt34aujxBZWM.jpg","2022-02-16",False,"2022-03-31","/8Pz7dZRjuxoRzwYBMLdVBTtcEBi.jpg","Ended","",54,"{""en"": ""Thirty-Nine"", ""kr"": ""서른, 아홉"", ""vn"": ""Ba Mươi Chín""}","{""en"": ""Leaning on each other through thick and thin, a trio of best friends stand together as they experience life, love and loss on the brink of turning 40."", ""kr"": ""마흔을 코앞에 둔 세 친구의 우정과 사랑, 삶에 대한 깊이 있는 이야기를 다루는 현실 휴먼 로맨스 드라마"", ""vn"": ""Dựa vào nhau qua bao hoạn nạn và gian khó, ba người bạn thân cùng sát cánh khi họ trải nghiệm cuộc sống, tình yêu và nỗi mất mát trước lúc bước sang tuổi 40.""}","Thirty-Nine","Leaning on each other through thick and thin, a trio of best friends stand together as they experience life, love and loss on the brink of turning 40.","29.632","8.3","2022-02-16 00:00:00"
2735,0,59786,False,NULL,"2008-05-17",False,"2008-06-08","/piDHEodTswY4TDQxjOBHoCm4dgY.jpg","Ended","",1,"{""en"": ""Don't Ask Me About the Past"", ""kr"": ""Don't Ask Me About the Past"", ""vn"": ""Don't Ask Me About the Past""}","{""en"": ""Kwak Sun Young gets into a car accident and develops this ability of detecting a man's past from his body odors. She divorces her husband when she finds out about his long history of girlfriends. Sun Young then sets up a business where she helps women and even the police track down suspicious men and husbands."", ""kr"": ""어느 날 갑자기 남성들의 불미스런 과거를 볼 수 있는 독특한 능력을 가지게 된 '선영'(김원희)이 이혼 후 사랑과 애증, 복수를 겪으면서 진정한 사랑을 찾아가게 되는 이야기"", ""vn"": ""Kwak Sun Young gets into a car accident and develops this ability of detecting a man's past from his body odors. She divorces her husband when she finds out about his long history of girlfriends. Sun Young then sets up a business where she helps women and even the police track down suspicious men and husbands.""}","Don't Ask Me About the Past","Kwak Sun Young gets into a car accident and develops this ability of detecting a man's past from his body odors. She divorces her husband when she finds out about his long history of girlfriends. Sun Young then sets up a business where she helps women and even the police track down suspicious men and husbands.","35.267","2","2008-05-17 00:00:00"
2736,0,59052,False,"/8FWpefEdgIjFUhklFegZiiSq51G.jpg","2013-10-05",False,"2013-12-07","/oMoLDiv4fCi2FtWb8y2aTJ57NVg.jpg","Ended","",5,"{""en"": ""Unemployed Romance"", ""kr"": ""실업급여 로맨스"", ""vn"": ""Unemployed Romance""}","{""en"": ""A story about an aspiring writer who lives off of unemployment checks while chasing her dream. She reunites with her first love Jong Dae who is a temporary employee at unemployment benefits office."", ""kr"": ""드라마 작가를 꿈꾸는 실업급여 수급자 승희가 실업급여센터 임시계약직 공무원으로 일하는 첫사랑 종대와 재회하며 벌어지는 이야기"", ""vn"": ""A story about an aspiring writer who lives off of unemployment checks while chasing her dream. She reunites with her first love Jong Dae who is a temporary employee at unemployment benefits office.""}","Unemployed Romance","A story about an aspiring writer who lives off of unemployment checks while chasing her dream. She reunites with her first love Jong Dae who is a temporary employee at unemployment benefits office.","38.628","5.6","2013-10-05 00:00:00"
2737,0,26117,False,"/rGsC2m7nSWOoegZE3BzmnOVJsQH.jpg","2002-03-02",False,"2003-01-26","/htBi6vjJPzO5kc3RdTRbh6rGBPZ.jpg","Ended","",0,"{""en"": ""The Dawn of the Empire"", ""kr"": ""The Dawn of the Empire"", ""vn"": ""The Dawn of the Empire""}","{""en"": """", ""kr"": ""고려 광종을 주인공으로 하고 있다. 드라마로서 최초로 백두산 천지를 촬영하였다."", ""vn"": """"}","The Dawn of the Empire","","36.723","0","2002-03-02 00:00:00"
2738,0,129473,False,"/e5X9BRZ7kJ7bQmaTa3m1ckpglz5.jpg","2021-09-25",False,"2022-03-27","/vyahc0o4Xfbw0pZdz5QiqXxDRNH.jpg","Ended","",13,"{""en"": ""Young Lady and Gentleman"", ""kr"": ""신사와 아가씨"", ""vn"": ""Thiếu Nữ và Quý Ông""}","{""en"": ""Lee Young Kook is a widower with three children. He still hasn’t gotten over the death of his wife. He decides to hire Park Dan Dan as a live-in tutor for his kids and he becomes attracted to her. Meanwhile, Park Dan Dan has bright and positive personality despite her harsh situation."", ""kr"": ""자신의 선택에 책임을 다하고 행복을 찾아가는 '아가씨'와 '신사'가 만나면서 벌어지는 파란만장한 이야기"", ""vn"": ""Một phụ nữ trẻ nhiệt huyết và tốt bụng trở thành gia sư tại gia mới cho một gia đình giàu có đang đau buồn vì nỗi mất mát gần đây.""}","Young Lady and Gentleman","Lee Young Kook is a widower with three children. He still hasn’t gotten over the death of his wife. He decides to hire Park Dan Dan as a live-in tutor for his kids and he becomes attracted to her. Meanwhile, Park Dan Dan has bright and positive personality despite her harsh situation.","48.108","7.2","2021-09-25 00:00:00"
2739,0,275591,False,"/r5kh9WyUJE0NiJZnM8Q3KsVcS9g.jpg","2024-12-02",True,"2025-01-02","/z0aH1MsinhU6CIjvsHCdNhHlr2s.jpg","Returning Series","",0,"{""en"": ""Cinderella Game"", ""kr"": ""Cinderella Game"", ""vn"": ""Cinderella Game""}","{""en"": ""A woman who was used as a false daughter by her real family's enemy becomes the embodiment of revenge, but grows and heals as she realizes the true meaning of what she thought she wanted the most."", ""kr"": ""원수에 의해 가짜 딸로 이용당해 복수의 화신이 된 여자가 진정한 복수의 의미를 깨달으며 성장, 치유하는 이야기"", ""vn"": ""A woman who was used as a false daughter by her real family's enemy becomes the embodiment of revenge, but grows and heals as she realizes the true meaning of what she thought she wanted the most.""}","Cinderella Game","A woman who was used as a false daughter by her real family's enemy becomes the embodiment of revenge, but grows and heals as she realizes the true meaning of what she thought she wanted the most.","53.15","0","2024-12-02 00:00:00"
2740,0,113622,False,"/spmEC5NT0siVLj6iMTLzYCdtAW1.jpg","2021-02-17",False,"2021-04-08","/xjnBtoMa9JNNL3adNTprAPVLWph.jpg","Ended","",101,"{""en"": ""Sisyphus"", ""kr"": ""Sisyphus"", ""vn"": ""Sisyphus: Thần Thoại""}","{""en"": ""An unfathomable incident introduces a genius engineer to dangerous secrets of the world — and to a woman from the future who's come looking for him."", ""kr"": ""우리의 세상에 정체를 숨기고 살아가고 있는 존재를 밝혀내려는 천재 공학자 한태술과 그를 위해 멀고도 위험한 길을 거슬러온 구원자 강서해의 여정을 그린 판타지 미스터리 드라마"", ""vn"": ""Sisyphus: Thần Thoại là phim hành động giả tưởng tập trung vào kỹ sư thiên tài Han Tae Sool (Jo Seung Woo) và vị cứu tinh của anh là Kang Seo Hae (Park Shin Hye). Han Tae Sool là người đồng sáng lập công ty Lượng tử và Thời gian. Được biết đến như thiên tài trong số các thiên tài, anh có tay nghề cao trong lĩnh vực kỹ thuật và mã hóa. Sự đổi mới của Han Tae Sool đã nâng Lượng tử và Thời gian lên tầm quốc tế, anh được biết đến như một anh hùng dân tộc và một kỳ tích trong thế giới kỹ thuật Hàn Quốc.\n\nTuy nhiên, ngoài đời mọi chuyện lại khác. Sau cái chết đột ngột của người anh trai 10 năm trước, hành vi lập dị của anh đã khiến cổ phiếu của công ty biến động. Rồi một ngày, anh phát hiện ra một sự thật khó tin về cái chết của anh trai mình, đưa anh vào một cuộc hành trình nguy hiểm.""}","Sisyphus","An unfathomable incident introduces a genius engineer to dangerous secrets of the world — and to a woman from the future who's come looking for him.","33.955","7.089","2021-02-17 00:00:00"
2741,0,74114,False,"/iMsfeTdzYdJ9Q8xmHzV37gcXbA3.jpg","2017-10-09",False,"2017-11-28","/mytL1XUIDI4nIpn5WLAwVTcMkze.jpg","Ended","",14,"{""en"": ""Witch's Court"", ""kr"": ""Witch's Court"", ""vn"": ""Phù Thủy Tòa Án""}","{""en"": ""Ma Yi-Deum has worked as a prosecutor for 7 years. She sometimes resorts to drastic methods to win cases. One day, Ma Yi-Deum is transferred to a special division dealing only with sex crimes."", ""kr"": ""속물 여검사가 성범죄 특별 전담부 검사로 발령되면서 벌어지는 이야기를 다룬 수사법정물"", ""vn"": ""Ma Yi-Deum has worked as a prosecutor for 7 years. She sometimes resorts to drastic methods to win cases. One day, Ma Yi-Deum is transferred to a special division dealing only with sex crimes.""}","Witch's Court","Ma Yi-Deum has worked as a prosecutor for 7 years. She sometimes resorts to drastic methods to win cases. One day, Ma Yi-Deum is transferred to a special division dealing only with sex crimes.","34.32","7.8","2017-10-09 00:00:00"
2742,0,29161,False,NULL,"2006-01-31",False,"2006-07-14","/nInxqRLK7mcx9xWu1DMJ1QAB2NT.jpg","Ended","",0,"{""en"": ""End of Love"", ""kr"": ""End of Love"", ""vn"": ""End of Love""}","{""en"": """", ""kr"": """", ""vn"": """"}","End of Love","","35.12","0","2006-01-31 00:00:00"
2743,0,273307,False,"/9J6maWn1xTJxscUXTIRtEqssrll.jpg","2024-10-03",False,"2024-10-03","/c8l3HvnkmpLnFrhvyHOgyacvHSn.jpg","Ended","I woke up to find myself in my own romance novel",25,"{""en"": ""Spice Up Our Love"", ""kr"": ""Spice Up Our Love"", ""vn"": ""Spice Up Our Love""}","{""en"": ""The R-rated web novel author, Nam Ja-yeon finds herself magically swapped with the female protagonist of her own novel! An unpredictable romance fantasy unfolds between the forever-alone author and the male lead of her romance novel, Kang Ha-jun."", ""kr"": ""드라마 \""손해 보기 싫어서\""의 19금 웹소 작가 ‘남자연’ 자신의 소설 여주인공에 빙의했다!? 모솔 작가와 로설 남주 ‘강하준’의 예측불허 로맨스 판타지"", ""vn"": ""The R-rated web novel author, Nam Ja-yeon finds herself magically swapped with the female protagonist of her own novel! An unpredictable romance fantasy unfolds between the forever-alone author and the male lead of her romance novel, Kang Ha-jun.""}","Spice Up Our Love","The R-rated web novel author, Nam Ja-yeon finds herself magically swapped with the female protagonist of her own novel! An unpredictable romance fantasy unfolds between the forever-alone author and the male lead of her romance novel, Kang Ha-jun.","34.079","7.1","2024-10-03 00:00:00"
